event_type,level,trigger,description,file,line,recommendation,comment,status
SystemEvents.CLEANUP,WARNING,src/muxi/formation/server/server.py:282,Shutdown timeout reached - {remaining_connections} connections still active,src/muxi/formation/server/server.py,282,OK - No issues identified,,
SystemEvents.CLEANUP,WARNING,src/muxi/formation/server/server.py:704,"Server shutdown timed out after 30 seconds, forcing cancellation",src/muxi/formation/server/server.py,704,OK - No issues identified,,
SystemEvents.COMPONENT_INITIALIZATION_FAILED,WARNING,src/muxi/formation/overlord/a2a_coordinator.py:77,A2A filtering enabled but missing dependencies,src/muxi/formation/overlord/a2a_coordinator.py,77,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,DEBUG,src/muxi/formation/initialization.py:848,Processing {len(formation._agents_config)} agents from configuration,src/muxi/formation/initialization.py,848,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,DEBUG,src/muxi/formation/overlord/overlord.py:1437,Starting agent loading from formation,src/muxi/formation/overlord/overlord.py,1437,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,DEBUG,src/muxi/formation/overlord/overlord.py:1447,Found {len(agents_config)} agents in formation configuration,src/muxi/formation/overlord/overlord.py,1447,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/config/document_processing.py:30,Using document model from formation config,src/muxi/formation/config/document_processing.py,30,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/config/document_processing.py:38,Using default document model configuration,src/muxi/formation/config/document_processing.py,38,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/initialization.py:857,No agents configured in formation,src/muxi/formation/initialization.py,857,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/initialization.py:905,Processed {processed_count} agent configurations,src/muxi/formation/initialization.py,905,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/overlord/overlord.py:1456,No agents configured in formation,src/muxi/formation/overlord/overlord.py,1456,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/overlord/overlord.py:1513,Loaded {loaded_count} agents from formation configuration,src/muxi/formation/overlord/overlord.py,1513,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/overlord/overlord.py:1617,Set muxi-generalist as default fallback agent,src/muxi/formation/overlord/overlord.py,1617,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/server/routes/admin/secrets.py:119,Secret '{secret.key}' created successfully,src/muxi/formation/server/routes/admin/secrets.py,119,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/server/routes/admin/secrets.py:166,Secret '{key}' updated successfully,src/muxi/formation/server/routes/admin/secrets.py,166,OK - No issues identified,,
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/server/routes/admin/secrets.py:223,Secret '{key}' deleted successfully,src/muxi/formation/server/routes/admin/secrets.py,223,OK - No issues identified,,
SystemEvents.CREDENTIAL_UPDATE,INFO,src/muxi/formation/overlord/overlord.py:9792,Successfully stored {service} credentials for user,src/muxi/formation/overlord/overlord.py,9792,OK - No issues identified,,
SystemEvents.CRON_EXPRESSION_FIXED,INFO,src/muxi/services/scheduler/parser.py:864,Fixed invalid cron expression from LLM,src/muxi/services/scheduler/parser.py,864,OK - No issues identified,,
SystemEvents.DATABASE_MANAGER_INITIALIZED,INFO,src/muxi/services/db.py:153,Database manager initialized with {self.database_type} (async support enabled),src/muxi/services/db.py,153,OK - No issues identified,,
SystemEvents.DATABASE_TABLES_CREATED,INFO,src/muxi/formation/initialization.py:516,All database tables created successfully,src/muxi/formation/initialization.py,516,OK - No issues identified,,
SystemEvents.DATABASE_TABLES_CREATED,INFO,src/muxi/services/db.py:401,Database tables created successfully,src/muxi/services/db.py,401,OK - No issues identified,,
SystemEvents.DATABASE_TABLES_CREATED,INFO,src/muxi/services/db.py:451,Database tables created successfully (async),src/muxi/services/db.py,451,OK - No issues identified,,
SystemEvents.DATABASE_TYPE_FALLBACK,WARNING,src/muxi/services/db.py:215,"Unknown database scheme '{scheme}', falling back to SQLite",src/muxi/services/db.py,215,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:95,Failed to summarize document,src/muxi/formation/documents/experience/summarizer.py,95,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:146,Failed to summarize individual document in batch,src/muxi/formation/documents/experience/summarizer.py,146,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:347,Failed to generate cross-document insights,src/muxi/formation/documents/experience/summarizer.py,347,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:374,Failed to summarize content batch {batch_id},src/muxi/formation/documents/experience/summarizer.py,374,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:181,Failed to generate tasks for document category {category},src/muxi/formation/documents/workflow/workflow_integrator.py,181,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:266,Failed to enrich workflow with document insights,src/muxi/formation/documents/workflow/workflow_integrator.py,266,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:316,Failed to generate follow-up suggestions for document,src/muxi/formation/documents/workflow/workflow_integrator.py,316,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:354,Failed to generate {category} tasks for document,src/muxi/formation/documents/workflow/workflow_integrator.py,354,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:3992,Document processing failed during upload phase,src/muxi/formation/overlord/overlord.py,3992,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:4252,"Failed to process document '{attachment.get('filename', 'unknown')}'",src/muxi/formation/overlord/overlord.py,4252,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:4297,Failed to generate document acknowledgment,src/muxi/formation/overlord/overlord.py,4297,OK - No issues identified,,
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:4384,Failed to integrate documents into workflow,src/muxi/formation/overlord/overlord.py,4384,OK - No issues identified,,
SystemEvents.ERROR,ERROR,src/muxi/formation/server/routes/health.py:35,Error checking formation health,src/muxi/formation/server/routes/health.py,35,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,DEBUG,src/muxi/formation/credentials/handler.py:900,"LLM help generation failed, using inline fallback: {e}",src/muxi/formation/credentials/handler.py,900,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,DEBUG,src/muxi/formation/workflow/decomposer.py:382,Failed to serialize context for decomposition: {str(e)},src/muxi/formation/workflow/decomposer.py,382,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:2714,"Could not initialize any extraction model, disabling auto-extraction",src/muxi/formation/overlord/overlord.py,2714,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,ERROR,src/muxi/services/memory/extractor.py:263,Memory extractor failed to generate extraction response from model,src/muxi/services/memory/extractor.py,263,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,ERROR,src/muxi/services/memory/extractor.py:590,Memory extractor failed to store extracted information in long-term memory,src/muxi/services/memory/extractor.py,590,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,WARNING,src/muxi/formation/credentials/resolver.py:128,Failed to parse credential JSON for {credentials[0].name}: {str(e)},src/muxi/formation/credentials/resolver.py,128,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,WARNING,src/muxi/formation/credentials/resolver.py:154,Failed to parse credential JSON for {cred.name}: {str(e)},src/muxi/formation/credentials/resolver.py,154,OK - No issues identified,,
SystemEvents.EXTENSION_FAILED,WARNING,src/muxi/formation/overlord/overlord.py:2655,"Failed to initialize extraction model, will try fallback: {str(e)}",src/muxi/formation/overlord/overlord.py,2655,OK - No issues identified,,
SystemEvents.EXTENSION_LISTED,DEBUG,src/muxi/extensions/base.py:209,NO DESCRIPTION,src/muxi/extensions/base.py,209,MISSING DESCRIPTION - Add meaningful description,,
SystemEvents.EXTENSION_LISTING_FAILED,ERROR,src/muxi/extensions/base.py:178,Extension lookup failed for name: {name}: {str(e)},src/muxi/extensions/base.py,178,OK - No issues identified,,
SystemEvents.EXTENSION_LISTING_FAILED,ERROR,src/muxi/extensions/base.py:225,Extension listing failed: {str(e)},src/muxi/extensions/base.py,225,OK - No issues identified,,
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:103,NO DESCRIPTION,src/muxi/extensions/base.py,103,MISSING DESCRIPTION - Add meaningful description,,
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:140,NO DESCRIPTION,src/muxi/extensions/base.py,140,MISSING DESCRIPTION - Add meaningful description,,
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:256,NO DESCRIPTION,src/muxi/extensions/base.py,256,MISSING DESCRIPTION - Add meaningful description,,
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:276,NO DESCRIPTION,src/muxi/extensions/base.py,276,MISSING DESCRIPTION - Add meaningful description,,
SystemEvents.EXTENSION_LOADED,INFO,src/muxi/extensions/base.py:123,Extension registration completed for {extension_cls.__name__},src/muxi/extensions/base.py,123,OK - No issues identified,,
SystemEvents.FILE_OPERATION_FAILED,WARNING,src/muxi/formation/server/routes/admin/agents.py:204,"Failed to delete agent file for '{agent_id}', but agent was removed from config",src/muxi/formation/server/routes/admin/agents.py,204,OK - No issues identified,,
SystemEvents.INITIALIZING,DEBUG,src/muxi/formation/artifacts/extractor.py:41,No tool results provided for artifact extraction,src/muxi/formation/artifacts/extractor.py,41,REMOVE - DEBUG runtime trace (not initialization),remove,done
SystemEvents.INITIALIZING,DEBUG,src/muxi/formation/initialization.py:277,Working memory configured in {config.mode} mode,src/muxi/formation/initialization.py,277,KEEP - Working memory config (distinct from buffer/persistent),why not convert this into an init print?,done
SystemEvents.INITIALIZING,DEBUG,src/muxi/formation/initialization.py:765,Clarification configuration initialized,src/muxi/formation/initialization.py,765,KEEP - Clarification config not in InitEventFormatter,remove,done
SystemEvents.INITIALIZING,DEBUG,src/muxi/formation/overlord/overlord.py:2738,Collection '{collection_name}' registered: {description},src/muxi/formation/overlord/overlord.py,2738,REMOVE - DEBUG runtime trace (collection registration),remove,done
SystemEvents.INITIALIZING,DEBUG,src/muxi/formation/overlord/overlord.py:2751,Collection '{collection_name}' registered: {description},src/muxi/formation/overlord/overlord.py,2751,REMOVE - DEBUG runtime trace (collection registration),remove,done
SystemEvents.INITIALIZING,DEBUG,src/muxi/formation/overlord/overlord.py:4188,Using fallback chunking for {filename},src/muxi/formation/overlord/overlord.py,4188,REMOVE - DEBUG runtime trace (file processing),remove,done
SystemEvents.INITIALIZING,DEBUG,src/muxi/services/memory/long_term.py:207,Lazily initialized embedding model: {self._embedding_model_name},src/muxi/services/memory/long_term.py,207,REMOVE - DEBUG runtime trace (lazy loading),remove,done
SystemEvents.INITIALIZING,ERROR,src/muxi/formation/initialization.py:636,Failed to initialize MCP service: {str(e)},src/muxi/formation/initialization.py,636,CONVERT to ErrorEvents.MCP_INITIALIZATION_FAILED (ERROR using INITIALIZING),"aren't we ""failing fast"" during init? Why do we need this?",done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/formation.py:1268,All Formation services initialized successfully,src/muxi/formation/formation.py,1268,REMOVE - Redundant (InitEventFormatter section 10: Formation ready),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/formation.py:3146,Replacing existing stopped server instance,src/muxi/formation/formation.py,3146,KEEP - Runtime event (not startup),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/formation.py:3177,Starting Formation API server on {actual_host}:{actual_port},src/muxi/formation/formation.py,3177,KEEP - Runtime event (not startup),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/formation.py:3192,Auto-starting overlord for Formation API server,src/muxi/formation/formation.py,3192,KEEP - Runtime event (not startup),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:97,Observability initialized with file output: {event_logger.output_config.get('path')},src/muxi/formation/initialization.py,97,KEEP - Observability bootstrap (chicken-egg),Convert to init print,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:234,NO DESCRIPTION,src/muxi/formation/initialization.py,234,KEEP - LLM config not in InitEventFormatter,explain,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:339,Buffer memory initialized with size {size},src/muxi/formation/initialization.py,339,REMOVE - Redundant (InitEventFormatter section 2: Buffer memory),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:456,Persistent memory initialized with {memory_type},src/muxi/formation/initialization.py,456,REMOVE - Redundant (InitEventFormatter section 4: Persistent memory),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:553,Document processing initialized,src/muxi/formation/initialization.py,553,KEEP - Document processing not in InitEventFormatter,remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:604,Found {len(servers)} MCP servers to configure,src/muxi/formation/initialization.py,604,REMOVE - Redundant (InitEventFormatter section 5: MCP per-server lines),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:651,Initializing artifact generation service,src/muxi/formation/initialization.py,651,KEEP - Artifact service not in InitEventFormatter,remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:708,Background services initialized,src/muxi/formation/initialization.py,708,REMOVE - Redundant (InitEventFormatter section 8: Scheduler service),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:813,Document processing configuration initialized,src/muxi/formation/initialization.py,813,KEEP - Document config not in InitEventFormatter,remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:1077,NO DESCRIPTION,src/muxi/formation/initialization.py,1077,REMOVE - Redundant (InitEventFormatter section 4: Persistent memory),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/initialization.py:1120,NO DESCRIPTION,src/muxi/formation/initialization.py,1120,REMOVE - Redundant (InitEventFormatter section 4: Persistent memory),remove,done
SystemEvents.INITIALIZING,INFO,src/muxi/formation/overlord/overlord.py:482,Initialized encrypted credential resolver,src/muxi/formation/overlord/overlord.py,482,KEEP - Credential resolver not in InitEventFormatter,remove,done
